FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
2/24/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,535,224,456,841,225,0
2/24/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1449,-6,1750,1721,-29,0
2/24/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2025,5,110,106,-4,0
2/24/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,827,-3,1320,1321,1,0
2/24/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1254,9,1626,1633,7,0
2/24/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1610,65,2129,2251,82,0
2/24/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,1534,4,2159,2213,14,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,853,-7,1103,1101,-2,0
2/24/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1019,-1,1509,1448,-21,0
2/24/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1613,3,1920,1903,-17,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1003,-12,1213,1140,-33,0
2/24/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,730,25,1334,1419,45,0
2/24/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,805,-10,1109,1048,-21,0
2/24/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1648,-4,1954,1921,-33,0
2/24/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1129,-1,1556,1558,2,0
2/24/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1515,-7,1734,1708,-26,0
2/24/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,844,-1,1350,1342,-8,0
2/24/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1033,3,1530,1536,6,0
2/24/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1525,10,2015,2016,1,0
2/24/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,658,-2,1030,1029,-1,0
2/24/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1612,17,1925,1940,15,0
2/24/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1223,18,1540,1602,22,0
2/24/18,WN,HOU,"Houston, TX",TX,SJU,"San Juan, PR",PR,1141,56,1650,1745,55,0
2/24/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,635,0,1015,1014,-1,0
2/24/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1529,-1,1910,1915,5,0
2/24/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1949,19,2315,2327,12,0
2/24/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1039,-1,1425,1442,17,0
2/24/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1543,28,1840,1845,5,0
2/24/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1905,100,2045,2158,73,0
2/24/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1430,195,1435,1726,171,0
2/24/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,617,-3,820,751,-29,0
2/24/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2016,11,2200,2145,-15,0
2/24/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1449,9,1640,1630,-10,0
2/24/18,WN,SJU,"San Juan, PR",PR,HOU,"Houston, TX",TX,1652,22,1940,1929,-11,0
2/24/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2004,9,2210,2204,-6,0
2/24/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1058,3,1310,1251,-19,0
2/24/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,717,-3,940,916,-24,0
2/24/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1635,20,1835,1829,-6,0
2/24/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1917,97,2000,2115,75,0
2/24/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1440,35,1625,1642,17,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1021,-4,1358,1411,13,0
2/24/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1507,47,1756,1811,15,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1449,6,1645,1643,-2,0
2/24/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1608,18,1925,1942,17,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,700,-5,1039,1037,-2,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1854,24,2030,2044,14,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,717,-13,929,854,-35,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2122,-3,101,57,-4,0
2/24/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,853,23,1505,1528,23,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1951,-4,2336,2318,-18,0
2/24/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,858,-2,1208,1200,-8,0
2/24/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1741,-9,2242,2230,-12,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1824,-1,2202,2158,-4,0
2/24/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,942,-8,1321,1335,14,0
2/24/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1205,-5,1544,1543,-1,0
2/24/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1626,-9,1839,1805,-34,0
2/24/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1404,-6,1719,1700,-19,0
2/24/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1739,-6,2053,2032,-21,0
2/24/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1139,-6,1638,1620,-18,0
2/24/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,804,-1,1305,1244,-21,0
2/24/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1541,26,1821,1823,2,0
2/24/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1807,5,2235,2231,-4,0
2/24/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1003,20,1413,1446,33,0
2/24/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1356,1,1650,1633,-17,0
2/24/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,809,-6,1300,1304,4,0
2/24/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,745,0,1422,1411,-11,0
2/24/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1947,2,107,52,-15,0
2/24/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,544,167,515,734,139,0
2/24/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2016,-1,9,1,-8,0
2/24/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,151,-8,523,500,-23,0
2/25/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1517,-5,1734,1716,-18,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1022,-3,1358,1402,4,0
2/25/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1414,-6,1756,1722,-34,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1456,13,1645,1630,-15,0
2/25/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1548,-2,1925,1932,7,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,701,-4,1039,1040,1,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1833,3,2030,2021,-9,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,719,-11,929,921,-8,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2121,-4,101,108,7,0
2/25/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,824,-6,1505,1454,-11,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1952,-3,2336,2351,15,0
2/25/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,849,-11,1208,1207,-1,0
2/25/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1755,5,2242,2234,-8,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1858,33,2202,2229,27,0
2/25/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1016,26,1319,1318,-1,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1204,-6,1544,1534,-10,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1630,-5,1839,1817,-22,0
2/25/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1348,-7,1650,1638,-12,0
2/25/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,811,-4,1300,1251,-9,0
2/25/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,742,-3,1422,1408,-14,0
2/25/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,203,1,507,457,-10,0
2/25/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,842,12,1320,1337,17,0
2/25/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,1020,26,1609,1709,60,0
2/25/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1447,7,1745,1742,-3,0
2/25/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1515,-2,1827,1800,-27,0
2/25/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,603,-1,914,848,-26,0
2/25/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1804,60,1959,2044,45,0
2/25/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,253,-4,515,440,-35,0
2/25/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,155,-4,523,453,-30,0
2/25/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1951,6,107,105,-2,0
2/25/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2022,5,9,14,5,0
2/25/18,F9,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1110,15,1530,1558,28,0
2/25/18,F9,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1643,23,1927,1920,-7,0
2/25/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1251,6,1626,1635,9,0
2/25/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1514,-11,2149,2145,-4,0
2/25/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,722,-8,1055,1037,-18,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,852,-8,1103,1106,3,0
2/25/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1025,5,1509,1508,-1,0
2/25/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1605,-5,1920,1901,-19,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1014,-1,1213,1157,-16,0
2/25/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,700,-5,1334,1326,-8,0
2/25/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1048,18,1530,1550,20,0
2/25/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1433,28,1900,1935,35,0
2/25/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,839,-1,1345,1337,-8,0
2/25/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,653,-2,1025,1029,4,0
2/25/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1302,7,1625,1646,21,0
2/25/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1919,14,2235,2248,13,0
2/25/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,639,9,1010,1017,7,0
2/25/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1338,23,1655,1715,20,0
2/25/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,945,20,1305,1328,23,0
2/25/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1956,1,2340,2342,2,0
2/25/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1728,73,1955,2118,83,0
2/25/18,WN,MDW,"Chicago, IL",IL,SJU,"San Juan, PR",PR,903,8,1525,1539,14,0
2/25/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1431,-4,1800,1723,-37,0
2/25/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1806,21,2105,2100,-5,0
2/25/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1114,9,1425,1406,-19,0
2/25/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,652,-8,900,824,-36,0
2/25/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2009,24,2140,2150,10,0
2/25/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1427,32,1555,1606,11,0
2/25/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1107,12,1310,1300,-10,0
2/25/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2154,74,2255,2344,49,0
2/25/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,610,-5,835,806,-29,0
2/25/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1839,24,2035,2046,11,0
2/25/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1628,23,1825,1825,0,0
2/25/18,WN,SJU,"San Juan, PR",PR,MDW,"Chicago, IL",IL,1729,14,2030,2020,-10,0
2/25/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1638,23,1835,1843,8,0
2/25/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1353,8,1730,1751,21,0
2/25/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,720,-9,1030,1034,4,0
2/25/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1322,-14,1640,1554,-46,0
2/25/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,954,-1,1443,1441,-2,0
2/25/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1537,-8,1850,1833,-17,0
2/25/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,759,-5,1245,1229,-16,0
2/25/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,821,16,1254,1257,3,0
2/25/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1347,-8,1703,1638,-25,0
2/25/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2253,8,341,342,1,0
2/25/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1413,-12,1731,1714,-17,0
2/25/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,437,-14,759,734,-25,0
2/25/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,557,-3,1053,1030,-23,0
2/25/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1141,-14,1235,1217,-18,0
2/25/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1302,-13,1358,1342,-16,0
2/25/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1037,47,1444,1538,54,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1234,24,1541,1616,35,0
2/25/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1901,-10,2103,2032,-31,0
2/25/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2158,1,137,135,-2,0
2/25/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,236,-11,442,413,-29,0
2/25/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2131,-6,130,121,-9,0
2/25/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,231,-9,445,421,-24,0
2/25/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2226,-3,326,304,-22,0
2/25/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,422,-14,743,731,-12,0
2/25/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,608,3,900,850,-10,0
2/25/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2350,-9,445,423,-22,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,106,72,322,440,78,0
2/25/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,422,-10,617,612,-5,0
2/25/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,926,-2,1314,1316,2,0
2/25/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1417,14,1616,1610,-6,0
2/25/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1014,6,1048,1047,-1,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,720,-8,1057,1053,-4,0
2/25/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1315,-1,1504,1446,-18,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2337,-12,314,304,-10,0
2/25/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,623,118,605,744,99,0
2/25/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1708,34,1846,1906,20,0
2/25/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1422,-10,1820,1813,-7,0
2/25/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,525,-5,911,908,-3,0
2/25/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,917,19,933,953,20,0
2/25/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,734,-1,1233,1209,-24,0
2/25/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1311,-7,1632,1614,-18,0
2/25/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1637,46,1858,1938,40,0
2/25/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,750,-10,1246,1221,-25,0
2/25/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1934,29,2159,2211,12,0
2/25/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2211,0,300,251,-9,0
2/25/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,559,-10,1056,1053,-3,0
2/25/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1149,-9,1459,1503,4,0
2/25/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2314,153,23,256,153,0
2/25/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,556,-13,817,749,-28,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1656,-8,2033,2029,-4,0
2/25/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1131,-8,1329,1305,-24,0
2/25/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2359,0,443,430,-13,0
2/25/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,559,-6,906,853,-13,0
2/25/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,806,1,1308,1249,-19,0
2/25/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1343,-10,1430,1413,-17,0
2/25/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1450,-20,1552,1526,-26,0
2/25/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1627,-5,1943,1932,-11,0
2/25/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1541,12,2027,2026,-1,0
2/25/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2134,7,26,23,-3,0
2/25/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2116,-2,2303,2246,-17,0
2/25/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,402,-9,723,704,-19,0
2/25/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1137,-5,1352,1323,-29,0
2/25/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2133,171,2227,120,173,0
2/25/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,154,172,107,340,153,0
2/25/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,834,-11,1231,1225,-6,0
2/25/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2015,10,2213,2222,9,0
2/25/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1543,-7,1919,1928,9,0
2/25/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1727,-1,1922,1903,-19,0
2/25/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1043,-2,1416,1422,6,0
2/25/18,NK,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2350,-9,322,319,-3,0
2/25/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1859,29,2130,2139,9,0
2/25/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1359,-6,1738,1750,12,0
2/25/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1131,1,1328,1313,-15,0
2/25/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1731,0,2031,2017,-14,0
2/25/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1302,-3,1740,1752,12,0
2/25/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1154,-1,1639,1639,0,0
2/25/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1400,-10,1720,1647,-33,0
2/25/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1740,-5,2056,2033,-23,0
2/25/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1148,3,1642,1636,-6,0
2/25/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,801,-4,1308,1300,-8,0
2/25/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1529,14,1824,1805,-19,0
2/25/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1800,-2,2236,2241,5,0
2/25/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1000,17,1415,1438,23,0
2/25/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,813,-2,1110,1043,-27,0
2/25/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1716,24,1956,2000,4,0
2/25/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1134,4,1557,1602,5,0
2/26/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2251,6,341,340,-1,0
2/26/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1429,4,1731,1720,-11,0
2/26/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,449,-2,759,742,-17,0
2/26/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,556,-4,1053,1044,-9,0
2/26/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1143,-12,1235,1220,-15,0
2/26/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1308,-7,1358,1346,-12,0
2/26/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,942,-8,1444,1424,-20,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1203,-7,1541,1535,-6,0
2/26/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1900,-11,2103,2043,-20,0
2/26/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2212,15,137,143,6,0
2/26/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,245,-2,442,434,-8,0
2/26/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2137,0,130,121,-9,0
2/26/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,233,-7,445,420,-25,0
2/26/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2227,-2,326,319,-7,0
2/26/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,430,-6,743,724,-19,0
2/26/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,550,-15,900,834,-26,0
2/26/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2355,0,441,434,-7,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2341,-13,322,303,-19,0
2/26/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,523,51,617,651,34,0
2/26/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,923,-5,1314,1304,-10,0
